,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,78.67613376087952,257,256,1,0.18407499588953494,22 days,34.58402987355825,0.09759114224840544,14 days,4.171346439149866,0.1923237573260525,597 days,13 days 07:58:07.500000,4.416888680296551,0.23556012166788093,350 days,7 days 18:11:15,1.6057406287629767
