,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,78.74484654145671,334,333,1,0.1164564450360131,7 days,0.0,0.0,3 days,4.478791643369627,0.19722286310218726,132 days,10 days 07:16:45.405405405,4.724730782641977,0.23940739947669928,87 days,5 days 17:52:25.945945945,1.3503414607454411
