,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,3978 days,0 days,51,51,0,50,1,0.0,88.0,19,1,3.2336811913582015,-0.4996756236871956,0.7690410336801362,-0.20174686403340336,82 days 09:49:05.454545454,58 days 08:00:00,26.30896443665393,764.4586742868394,5.915773072947961
