,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
0,2009-04-30,2025-11-05,4366 days,100000.0,138222.93371434195,38.22293371434197,25.28105140801429,100.0,0.0,4.478791643369627,132 days,51,50,1,0.0,88.0,3.2336811913582015,-0.4996756236871956,0.7690410336801362,-0.20174686403340336,82 days 09:49:05.454545454,58 days 08:00:00,26.30896443665393,764.4586742868394,1.36138211205302,0.6124594908373664,1.2741012616251826,2.044645923362786
