,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,38.2229337143418,25.28105140801429,2.743078449464753,2.0025750652088576,4.478791643369529,132 days,1.36138211205302,0.6124594908373664,1.2741012616251826,2.044645923362786,0.463697700139065,33.045635011604986,1.0736909196355504,1.1031431038659332,-0.0013723495644312664,0.009622207010646644,0.9279570014974977
