,Start,End,Period,First Trade Start,Last Trade End,Coverage,Overlap Coverage,Total Records,Total Long Trades,Total Short Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Max Win Streak,Max Loss Streak,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,SQN
0,2009-04-30,2025-11-05,4366 days,2009-04-30,2025-11-05,4196 days,0 days,29,29,0,28,1,0.4474886094976682,89.28571428571429,11,1,4.901285820516971,-0.4628022370688788,1.1600678308695205,-0.2377177751945898,151 days 04:48:00,128 days 08:00:00,37.93250225725404,1148.2018295386026,3.7783702451481713
