,Start,End,Period,Coverage [%],Total Records,Total Recovered Drawdowns,Total Active Drawdowns,Active Drawdown [%],Active Duration,Active Recovery [%],Active Recovery Return [%],Active Recovery Duration,Max Drawdown [%],Avg Drawdown [%],Max Drawdown Duration,Avg Drawdown Duration,Max Recovery Return [%],Avg Recovery Return [%],Max Recovery Duration,Avg Recovery Duration,Avg Recovery Duration Ratio
0,2009-04-30,2025-11-05,4366 days,82.56985799358681,307,306,1,0.1702900847224793,7 days,0.0,0.0,1 days,4.47879164336963,0.200080462384974,273 days,11 days 18:11:45.882352941,5.044586562272424,0.2393433317804029,91 days,6 days 11:08:14.117647058,1.408654727380923
