,Start,End,Period,Total Return [%],Benchmark Return [%],Annualized Return [%],Annualized Volatility [%],Max Drawdown [%],Max Drawdown Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta
0,2009-04-30,2025-11-05,4366 days,32.15009871569106,25.28105140801429,2.3578862497633857,2.0543826417961437,4.4787916433696005,273 days,1.1447150455014183,0.5264558920158734,1.2179874564256352,1.695978034754788,0.3849347975640209,29.913322062923196,1.0509555026479331,1.0757358379360005,-0.001442963712943394,0.004931354540219868,0.97576495873514
